PSRJ,RAJD,RAJD_ERR,DECJD,DECJD_ERR,DM,P0,W50,astrometry_err,racsmatch
J0206-4028,31.5053875,2.0833333333333333e-05,-40.46767222222223,1.9444444444444445e-05,12.9,0.6305512595685335,6.2,2.8497617400948876e-05,
J0209+5759,32.40543333333333,6.666666666666666e-05,57.995919444444446,5e-05,55.282,1.0639062825258458,20.0,8.333333333333333e-05,
J0210+5845,32.73083333333333,0.0004166666666666,58.75111111111111,0.0002777777777777,76.772,1.766208099,40.9,0.000500771010481011,
J0211-8159,32.99583333333332,0.0012499999999999,-81.99338888888889,8.333333333333333e-05,24.36,1.0773327013,42.0,0.0012527746981976426,RACS_0113-80A_3006
J0212+5222,33.21724373008238,3.0779801688738904e-05,52.38042118038015,2.449188600658965e-06,38.21,0.3763863640605848,13.0,3.0877090484689324e-05,
J0214+5222,33.73029708333333,1.4166666666666664e-05,52.37804166666667,5.277777777777778e-05,22.0354,0.02457529479071,1.1,5.464602704318895e-05,
J0215+6218,33.98594573713778,5.56792531242346e-05,62.3092742471263,2.024910059737753e-05,84.0,0.5488798191549455,41.0,5.9246985606656e-05,
J0218+4232,34.526494037499994,1.6666666666666664e-08,42.538159763888885,2.2222222222222224e-08,61.252,0.0023230905315122,1.03,2.7777777777777777e-08,
J0220+3626,35.17549999999999,8.333333333333333e-05,36.44880555555555,5.555555555555556e-05,40.0,1.0297,220.0,0.00010015420209622192,
J0227+3356,36.73775,4.166666666666666e-06,33.941044444444444,1.9444444444444445e-05,27.0,1.2401024601761277,,1.9885862587883825e-05,
J0231+7026,37.808325127427885,0.0001556489251531,70.44274926766086,2.7437726403623848e-05,46.6794,1.466820306151628,34.0,0.00015804877959514727,
J0248+4230,42.12917916666666,4.166666666666666e-06,42.50569166666666,1.388888888888889e-05,48.2634,0.0026008347856317,,1.4500425706820208e-05,
J0248+6021,42.077570833333326,4.166666666666666e-06,60.35964444444445,2.777777777777778e-06,370.0,0.217093979983935,26.0,5.007710104811096e-06,
J0250+5854,42.57408333333333,0.000125,58.90036111111111,5.555555555555556e-05,45.281,23.535378476,155.3,0.00013678969169161255,
J0251+2606,42.76064041666667,2.083333333333333e-06,26.102769444444444,5.555555555555556e-06,20.2166,0.0025415543469461,,5.933335934248286e-06,
J0255-5304,43.98455208333332,3.7499999999999992e-06,-53.07257638888889,2.5e-06,15.9,0.447708473198849,7.4,4.506939094329986e-06,RACS_0304-50A_5688
J0301+35,45.24999999999999,0.0,35.0,0.0,57.43,0.1468,5.9,0.0,
J0302+2252,45.63329166666666,1.6666666666666664e-05,22.87002777777778,5.555555555555556e-05,18.9922,1.207164839778,50.0,5.800170282728083e-05,RACS_0310+25A_4651
J0304+1932,46.13797916666666,6.666666666666666e-05,19.547611111111117,0.0002222222222222,15.65677,1.387584446262276,46.0,0.00023200681130910205,RACS_0303+18A_2956
J0318+0253,49.56475416666666,4.166666666666666e-06,2.8837444444444444,1.388888888888889e-05,25.98,0.0051898521745201,,1.4500425706820208e-05,
J0323+3944,50.86109125,4.1666666666666667e-07,39.74788972222223,2.7777777777777776e-07,26.18975,3.0320719563851606,42.7,5.007710104811096e-07,
J0324+5239,51.23108333333333,0.0001666666666666,52.65869444444444,5.555555555555556e-05,115.4636,0.336620230291,45.0,0.0001756820922315134,
J0325+6744,51.271335093269066,0.0001127239160905,67.74983301692663,1.54861392947196e-05,65.28,1.3646787672817526,14.0,0.00011378269538481476,
J0329+1654,52.28562499999999,0.000125,16.900555555555552,0.0005555555555555,40.821,0.893319660649,17.0,0.0005694444444443903,
J0332+5434,53.24754,4.1666666666666667e-07,54.578702500000006,2.7777777777777776e-07,26.7641,0.714519699725801,6.6,5.007710104811096e-07,
J0335+4555,53.81934,4.1666666666666667e-07,45.93151444444444,2.7777777777777776e-07,47.14571,0.2692005409295316,6.1,5.007710104811096e-07,
J0335+6623,53.98776749822643,0.0007454998993037,66.38990087340508,0.0002127169851956,66.726,1.7619342474221629,30.0,0.0007752539039905132,
J0337+1715,54.432607875,5.416666666666665e-07,17.25411888888889,5.555555555555555e-07,21.3162,0.0027325886324418,,7.759154290813011e-07,RACS_0329+18A_2042
J0337+79,54.34166666666666,0.0,79.02888888888889,0.0,16.67,2.05621,,0.0,
J0340+4130,55.097032351828965,6.229210651503502e-08,41.5125837003806,7.074690335229802e-08,49.5865,0.0032993393664907,,9.426256344922869e-08,
J0343+06,55.74999999999999,0.0,6.0,0.0,46.0,1.00764,32.0,0.0,
J0343+5312,55.80378619383832,0.0002290355372033,53.214843890927504,0.0001489643428504,67.3,1.9344780672938544,44.9,0.00027321722629229607,
J0343-3000,55.866416666666666,0.000125,-30.007638888888888,0.0001111111111111,20.2,2.59702715738,38.0,0.0001672443691498856,RACS_0345-31A_4267
J0344-0901,56.15612916666666,8.333333333333332e-06,-9.017405555555555,2.777777777777778e-05,30.9,1.2260055725983965,17.1,2.9000851413640416e-05,
J0348+0432,57.18182916666666,1.6666666666666664e-08,4.536516111111111,5.555555555555557e-08,40.46313,0.0391226569017805,3.0,5.8001702827280843e-08,
J0349+2340,57.489083333333326,0.0001666666666666,23.68138888888889,0.0005555555555555,62.962,2.4207709776,50.0,0.000580017028272736,
J0355+28,58.74999999999999,0.0,28.0,0.0,48.68,0.0943,8.3,0.0,
J0357+3205,59.46875,0.0008333333333333,32.09027777777778,0.0016666666666666,,0.4441044988331091,,0.0018633899812497503,
J0357+5236,59.43683458333333,8.333333333333333e-07,52.61597027777778,2.7777777777777776e-07,103.706,0.1970300980314225,12.5,8.784104611578831e-07,
J0357-05,59.48333333333333,0.0,-5.162222222222223,0.0,56.4,,,0.0,
J0358+4155,59.51322707850489,6.64395569933908e-06,41.92195606802869,5.050958798203679e-06,46.325,0.2264843322518918,10.5,8.345917092562768e-06,
J0358+5413,59.72384916666666,8.333333333333333e-07,54.22049555555556,8.333333333333333e-07,57.142,0.1563841215590166,3.9,1.1785113019775792e-06,
J0358+6627,59.6580424537878,1.7896215665879523e-05,66.46293949485907,4.147263075698743e-06,62.33,0.0915057807547483,2.3,1.837047430467504e-05,
J0359+5414,59.858375,8.333333333333333e-05,54.24880555555556,8.333333333333333e-05,,0.0794272322920024,,0.00011785113019775792,
J0401-7608,60.465625,4.1666666666666665e-05,-76.13693055555557,1.388888888888889e-05,21.7,0.5452541866069086,21.0,4.392052305789416e-05,RACS_0259-76A_3214
J0402+4825,60.669304166666656,3.749999999999999e-05,48.43264166666666,1.9444444444444445e-05,85.7,0.5121944487308313,73.38,4.224140646040429e-05,
J0406+30,61.49999999999999,0.0,30.0,0.0,49.37,0.0026,26.0,0.0,
J0406+6138,61.62533583333333,8.333333333333333e-07,61.64483555555555,2.7777777777777776e-07,65.4053,0.5945761650437441,18.4,8.784104611578831e-07,
J0407+1607,61.97891249999999,1.25e-05,16.121222222222222,5.555555555555556e-05,35.593,0.02570173919463,5.3,5.694444444444445e-05,RACS_0412+12A_3617
J0414+31,63.49999999999999,0.0,31.0,0.0,64.1,1.081,20.0,0.0,
J0415+6954,63.98189598714736,1.8535469303483625e-05,69.90274959825773,5.539906988587912e-06,27.44598,0.3907150899386282,4.4,1.9345650460570946e-05,
J0418+5732,64.64111249999999,0.0001791666666666,57.53969722222222,9.722222222222222e-05,,9.07838822,,0.0002038451739390651,
J0418-4154,64.51572833333331,1.6666666666666669e-06,-41.90400555555556,1.6666666666666667e-05,24.325,0.7571189450307722,14.0,1.674979270186815e-05,
J0420-5022,65.00812499999999,0.0001666666666666,-50.38002777777778,0.0001666666666666,,3.453004027143985,,0.00023570226039542158,
J0421+3255,65.38833333333332,0.0008333333333333,32.93055555555555,0.0027777777777777,77.02,0.900105016,231.0,0.0029000851413639576,
J0421-0345,65.38981261132464,8.473730326005753e-05,-3.751834325391938,0.000157202279706,44.61,2.1613084945519363,25.0,0.0001785860221533321,
J0426+4933,66.5283875,4.166666666666666e-06,49.56068333333333,1.1111111111111112e-05,84.3,0.922474730055,14.0,1.1866671868496572e-05,
J0435+2749,68.96590833333332,1.6666666666666664e-05,27.817138888888888,0.0001111111111111,53.19,0.3262794534509304,53.0,0.00011235415786752616,
J0437-4715,69.31623405708334,2.4999999999999996e-09,-47.25253075388889,1.944444444444444e-09,2.64476,0.0057574519367126,0.141,3.167153958608716e-09,RACS_0427-43A_2696
J0448-2749,72.17319123937256,2.792057976468828e-05,-27.82964698669235,2.5809150488635825e-05,26.22,0.4504483308562931,11.0,3.802198079192313e-05,RACS_0458-25A_5030
J0449-7031,72.27362499999998,0.0002083333333333,-70.52547222222222,8.333333333333333e-05,65.83,0.479163971291,7.5,0.00022438186696390673,
J0450-1248,72.5365875,1.25e-05,-12.801972222222222,2.5e-05,37.041,0.4380141493906399,23.0,2.7950849718747372e-05,RACS_0437-12A_1104
J0452-1759,73.14210708333333,4.1666666666666667e-07,-17.98982527777778,5.555555555555555e-07,39.903,0.5489392232937018,27.0,6.944444444444445e-07,RACS_0448-18A_2432
J0453+1559,73.43922366666665,2.0833333333333333e-07,15.98925175,1.6388888888888889e-06,30.3053,0.0457818168729515,,1.6520773492488887e-06,
J0454+4529,73.747125,3.333333333333333e-05,45.49630555555556,2.777777777777778e-05,20.834,1.389136936,23.54,4.339027597725919e-05,
J0454+5543,73.53229416666666,4.1666666666666667e-07,55.72817694444445,5.555555555555555e-07,14.59002,0.3407294362346444,8.1,6.944444444444445e-07,
J0455-6951,73.94812499999999,0.0003333333333333,-69.85952777777777,0.0001666666666666,94.7,0.320422711526,2.8,0.0003726779962499053,
J0456-7031,74.01041666666666,0.0012499999999999,-70.5185,0.0003333333333333,100.3,0.80013207321,8.0,0.0012936812246882301,
J0457-6337,74.28245833333332,0.0003333333333333,-63.62511111111111,0.00025,27.5,2.49701169613,36.0,0.00041666666666664,
J0458-0505,74.65467083333333,0.0001083333333333,-5.08475,0.0011111111111111,47.806,1.88347965849,18.0,0.001116379869195807,
J0459-0210,74.96641782571999,3.3909576421376745e-05,-2.1685074977424152,5.651619882044255e-05,21.02,1.1330761236588236,9.9,6.590857381395065e-05,
J0501+4516,75.27816666666665,4.1666666666666665e-05,45.276088888888886,3.0555555555555554e-05,,5.762096529141806,,5.166965343816187e-05,
J0502+4654,75.51900416666666,1.6666666666666664e-05,46.901691666666665,2.5e-05,41.834,0.6385654815170677,22.7,3.0046260628866575e-05,
J0502-6617,75.71054166666666,0.0004166666666666,-66.29966666666667,0.00025,68.9,0.69125141818,,0.0004859126579037179,
J0509+0856,77.34264520833334,4.166666666666666e-08,8.940284666666667,2.2222222222222227e-07,38.3271,0.0040558382315644,,2.2609473050138486e-07,RACS_0510+06A_2933
J0509+3801,77.3824497812357,1.4336197760467228e-06,38.02169094365704,3.914265030055482e-06,69.0794,0.0765413487219864,5.0,4.16854127816764e-06,
J0511-6508,77.98541666666667,8.333333333333333e-05,-65.14347222222223,8.333333333333333e-05,25.66,0.322061827468,12.0,0.00011785113019775792,
J0514-4002A,78.52788629166665,8.333333333333333e-07,-40.04691472222222,5.277777777777777e-07,52.14016,0.0049905751141122,0.32,9.86404494698039e-07,
J0514-4002B,78.52804166666665,0.0003333333333333,-40.046638888888886,0.0001666666666666,52.076,0.0028163,0.38,0.0003726779962499053,
J0514-4002C,78.527875,0.0001666666666666,-40.04705555555555,8.333333333333333e-05,52.053,0.0055648,0.56,0.00018633899812492286,
J0514-4002D,78.52804166666665,0.0002083333333333,-40.04672222222222,0.0001388888888888,52.219,0.0045544,0.84,0.00025038550524047776,
J0514-4002E,78.52783333333332,0.00025,-40.04658333333333,0.0001388888888888,51.93,0.0055959,0.47,0.00028598972613848463,
J0514-4002F,78.52791666666666,0.0004166666666666,-40.04680555555555,0.0002222222222222,51.62,0.0043294,0.36,0.00047222222222215296,
J0514-4002G,78.52762499999999,0.0002083333333333,-40.04669444444444,0.0001111111111111,50.959,0.0038028,0.7,0.00023611111111107648,
J0514-4002H,78.52749999999999,0.0004166666666666,-40.04666666666667,0.0002777777777777,52.226,0.0055061,0.6,0.000500771010481011,
J0514-4002I,78.52812499999999,0.0002916666666666,-40.04672222222222,0.0001666666666666,52.58,0.0326542,1.5,0.0003359274061790153,
J0514-4002J,78.52791666666666,0.0008333333333333,-40.04666666666667,0.0005555555555555,52.017,0.0066329,0.72,0.0010015420209621608,
J0514-4002K,78.52833333333332,0.0008333333333333,-40.04666666666667,0.0005555555555555,51.928,0.004692,0.16,0.0010015420209621608,
J0514-4002L,78.52833333333332,0.0004166666666666,-40.04666666666667,0.0002222222222222,51.245,0.0029588,1.39,0.00047222222222215296,
J0514-4002N,78.52791666666666,0.0004166666666666,-40.046388888888885,0.0002777777777777,51.068,0.0055679,0.89,0.000500771010481011,
J0514-4408,78.71745833333333,1.25e-05,-44.14371666666666,5.555555555555556e-06,15.122,0.3202708224090367,5.6,1.3678969169161257e-05,
J0517+2212,79.32144583333331,8.333333333333332e-06,22.214416666666665,5.555555555555556e-05,18.705,0.2223665151982496,27.0,5.617707893376857e-05,RACS_0514+18A_1692
J0518+5125,79.6089375,3.333333333333333e-05,51.43297222222222,5.555555555555556e-05,39.244,0.912511685262,33.0,6.478835438717e-05,
J0518+5416,79.72166746417952,8.444582937393423e-05,54.28055852311391,7.61759835699923e-05,42.33,0.3402026515995246,10.0,0.00011372721121836827,
J0519-6932,79.94548749999998,5e-05,-69.53985555555555,1.9444444444444445e-05,118.86,0.263211634568,3.6,5.36477997661888e-05,
J0520-2553,80.15076604525832,1.7267580693214555e-05,-25.886747177119812,2.854629267498164e-05,33.77,0.2416421756731351,10.0,3.336255638410202e-05,
J0522-6847,80.59608333333331,0.0003333333333333,-68.78394444444444,8.333333333333333e-05,126.45,0.67453190906,15.0,0.000343592135468106,
J0523-7125,80.95275,0.000125,-71.43127222222223,4.1666666666666665e-05,157.5,0.3225,100.0,0.00013176156917368246,RACS_0514-73A_5476
J0525+1115,81.48520125,4.583333333333333e-06,11.2553,1.9444444444444445e-05,79.418,0.3544375945137003,14.0,1.9977321246792096e-05,RACS_0528+12A_2976
J0525-6607,81.50375,0.0004166666666666,-66.07674999999999,0.0001666666666666,,8.047,,0.0004487637339277887,RACS_0530-68A_6014
J0528+2200,82.21776666666666,3.749999999999999e-05,22.00111111111111,0.0005555555555555,50.8695,3.745539250301405,151.9,0.0005568197422044052,RACS_0526+25A_1911
J0529-0715,82.2873875,8.333333333333332e-06,-7.257341666666667,2.777777777777778e-05,87.3,0.6892236013587903,11.9,2.9000851413640416e-05,
J0529-6652,82.46208333333333,0.000125,-66.87774999999999,8.333333333333333e-05,103.31,0.9757368267423994,22.0,0.0001502313031443329,
J0530-39,82.49999999999999,0.0,-39.0,0.0,48.5,0.907,34.0,0.0,
J0532-6639,83.24795833333333,0.00025,-66.66036111111111,0.0001388888888888,69.2,0.64274275093,8.8,0.00028598972613848463,
J0533+0402,83.35761666666666,2.0833333333333333e-05,4.03325,5.555555555555556e-05,83.7,0.9630178250569572,15.0,5.9333359342482856e-05,
J0533+6759,83.47975041666666,1.2499999999999997e-06,67.9881913888889,8.333333333333333e-07,57.369,0.0043881599698083,,1.5023130314433287e-06,
J0533-4524,83.307875,0.0001666666666666,-45.413944444444446,5.555555555555556e-05,18.93,0.157284525096,,0.0001756820922315134,
J0534+2200,83.63322083333331,2.0833333333333333e-05,22.01446111111111,1.6666666666666667e-05,56.77118,0.0333924123022588,3.0,2.667968432263687e-05,
J0534-13,83.49999999999999,0.0,-13.0,0.0,74.3,0.979,13.0,0.0,
J0534-6703,83.65070833333331,0.0004166666666666,-67.06355555555555,0.0002222222222222,95.3,1.81756503106,16.0,0.00047222222222215296,
J0536-7543,84.12841666666665,4.1666666666666665e-05,-75.73188888888889,2.777777777777778e-05,18.58,1.245856132913541,60.0,5.007710104811096e-05,RACS_0514-73A_4829
J0537-6910,84.44756666666666,0.0004583333333333,-69.1721888888889,0.0001666666666666,,0.0161222220245448,,0.0004876958296132636,RACS_0530-68A_5055
J0538+2817,84.60440499999999,4.1666666666666667e-07,28.28587805555556,5.555555555555555e-07,39.57,0.1431582589117747,2.7,6.944444444444445e-07,RACS_0526+25A_1160
J0540+3207,85.15464999999999,4.166666666666666e-06,32.127027777777776,2.777777777777778e-05,61.97,0.5242708632083,9.0,2.8088539466884287e-05,
J0540-6919,85.046675,3.749999999999999e-05,-69.33171388888888,1.388888888888889e-05,147.2,0.0505697030221725,16.98,3.998938902468879e-05,RACS_0530-68A_4864
J0540-7125,85.12833333333333,0.0012499999999999,-71.42538888888889,0.0001388888888888,29.41,1.286014595,39.0,0.0012576923802967543,
J0543+2329,85.79025,4.583333333333332e-05,23.484722222222224,0.0013888888888888,77.7026,0.2459747688900647,5.3,0.0013896449331117678,RACS_0553+25A_4538
J0543-6851,85.969625,0.0004583333333333,-68.85702777777777,0.00025,134.9,0.70895418575,53.0,0.0005220818369225403,
J0546+2441,86.61983333333332,0.000125,24.689166666666665,0.0016666666666666,73.81,2.84385038524,28.0,0.0016713475933442317,RACS_0553+25A_4065
J0554+3107,88.52087499999999,0.000125,31.128055555555555,0.0011111111111111,,0.4649609657362604,,0.0011181202534765852,
J0555-7056,88.75770833333333,0.0005,-70.946,0.0001666666666666,72.9,0.82783808575,11.0,0.0005270462766947088,
J0557+1550,89.38103824999999,3.75e-07,15.83501277777778,2.222222222222222e-06,102.5723,0.0025563670767829,,2.2536407444262874e-06,
J0557-2948,89.38749791666666,2.9166666666666666e-06,-29.80466777777778,1.9444444444444444e-06,49.033,0.0436426389,0.66,3.505397073367767e-06,
J0600-5756,90.19374999999998,0.0012499999999999,-57.94833333333333,0.0008333333333333,30.0,2.261364513,60.0,0.0015023130314432273,
J0601-0527,90.49573,8.333333333333333e-07,-5.464130833333334,1.111111111111111e-06,80.538,0.3959691695431815,17.0,1.388888888888889e-06,RACS_0600-06A_2896
J0605+3757,91.27309958333332,4.1666666666666667e-07,37.959988888888894,2.777777777777778e-06,20.9462,0.0027279541573939,,2.8088539466884285e-06,
J0608+1635,92.21525833333332,2.0833333333333333e-05,16.585944444444443,0.0001111111111111,86.08,0.945844752002,17.0,0.00011304736525068148,
J0609+2130,92.49535875,8.333333333333333e-07,21.500788888888888,2.5e-05,38.73,0.05569801392951,1.6,2.501388503300606e-05,
J0610-2100,92.5566530625,2.9166666666666663e-08,-21.007749758333333,3.055555555555556e-08,60.6722,0.0038613247669372,0.57,4.2241406460404306e-08,
J0611+1436,92.82770416666666,5.416666666666666e-05,14.614444444444445,0.0011111111111111,43.99,0.27032946262,17.0,0.0011124306400905725,
J0612+3721,93.20286081442023,5.239155484925091e-06,37.36037685467074,3.0103254754483283e-05,27.15495,0.2979823265718391,5.3,3.05557637281175e-05,
J0612+37216,93.18375509380604,0.0001048873429354,37.36117377949205,0.0006020537207437,39.27,0.4438713676651121,13.0,0.0006111219496707521,
J0613+3731,93.300625,4.583333333333332e-05,37.52730555555556,0.00025,18.99,0.6191981810968724,11.0,0.00025416666666666665,
J0613-0200,93.43322870597848,8.50749469860812e-09,-2.01312155382597,2.0231254458739577e-08,38.775,0.0030618440886216,0.462,2.194723497439063e-08,RACS_0624+00A_4407
J0614+2229,93.5708575,4.1666666666666667e-07,22.499124444444444,2.7777777777777776e-07,96.91,0.3349599661105701,6.5,5.007710104811096e-07,RACS_0620+25A_3812
J0614-3329,93.54311583333332,1.2499999999999997e-06,-33.49836611111111,1.111111111111111e-06,37.05245,0.0031486695794388,0.36,1.6724436914989296e-06,RACS_0607-31A_2820
J0621+0336,95.29675416666666,2.0833333333333333e-05,3.612644444444444,2.777777777777778e-05,72.53,0.2699540683678,2.6,3.472222222222222e-05,
J0621+1002,95.34214316666666,1.25e-07,10.044093111111112,4.1666666666666667e-07,36.5533,0.0288538611940574,0.69,4.3501277120460623e-07,RACS_0618+12A_2389
J0621+2514,95.29522583333332,4.1666666666666667e-07,25.234397222222224,8.333333333333334e-06,83.633,0.0027217879391872,,8.34374349770866e-06,
J0622+3749,95.54379166666664,8.333333333333333e-05,37.82044444444445,0.00025,,0.33320823180103,,0.0002635231383473649,
J0623+0340,95.94482916666666,4.1666666666666665e-05,3.6685555555555553,0.0001111111111111,54.0,0.613759600022,18.78,0.00011866671868495532,
J0624-0424,96.083446466904,9.21068219741554e-06,-4.414014848284436,3.047183417270412e-05,70.835,1.0390764758509907,5.1,3.1833462651596136e-05,
J0627+0649,96.9734525,3.3333333333333333e-06,6.831702777777777,1.388888888888889e-05,86.6,0.346522567131,3.4,1.428328903575827e-05,
J0627+0706,96.93404999999998,1.6666666666666664e-05,7.109166666666666,5.555555555555556e-05,138.25,0.4758849377129841,5.1,5.800170282728083e-05,
J0628+0909,97.1507625,2.0833333333333333e-05,9.153861111111112,8.333333333333333e-05,88.3,1.241421391299,9.7,8.58980338670346e-05,
J0629+2415,97.27386375,4.1666666666666667e-07,24.261540555555555,2.7777777777777776e-07,84.1762,0.4766228360380846,11.0,5.007710104811096e-07,RACS_0620+25A_1875
J0630-0046,97.61231666666666,5e-05,-0.7682916666666667,4.722222222222223e-05,97.9,0.680574832268,5.3,6.877454668411082e-05,
J0630-2834,97.7058516375,1.7916666666666666e-07,-28.578549669444445,1.027777777777778e-07,34.425,1.2444185961512455,63.0,2.0655257454067892e-07,RACS_0635-31A_5099
J0631+0646,97.96824999999998,8.333333333333333e-05,6.770611111111111,0.0001944444444444,195.2,0.1109789432159846,21.0,0.00021154925294062328,
J0631+1036,97.86468333333332,1.6666666666666664e-05,10.617361111111112,8.333333333333333e-05,125.36,0.2878000219585775,6.7,8.498365855987975e-05,
J0633+0632,98.43420833333332,8.333333333333333e-05,6.543027777777778,0.0004444444444444,,0.2973951905763917,,0.00045218946100272593,
J0633+1746,98.47563749999998,1.1666666666666666e-05,17.770252499999998,1.1111111111111112e-05,2.89,0.2370994416922568,,1.611111111111111e-05,
J0633-2015,98.28691666666664,0.0001666666666666,-20.25197222222222,0.0001666666666666,90.7,3.2532108384,57.0,0.00023570226039542158,
J0636+5128,99.02019948591052,1.6344715775715232e-08,51.48332324248887,3.079783562321037e-08,11.108159,0.002868952846616,0.17,3.486626468182676e-08,
J0636-23,99.0,0.0,-23.0,0.0,59.12,0.476,15.0,0.0,
J0636-4549,99.14059999999998,6.666666666666666e-05,-45.82572777777778,4.4444444444444447e-05,26.31,1.98459736713,17.0,8.012336167697753e-05,
J0645+5158,101.49617807751216,1.4345885311870624e-08,51.97080850464357,1.8877449299568467e-08,18.24835,0.0088534966864146,0.26,2.3709966626697798e-08,
J0646+0905,101.62927083333332,2.0833333333333333e-05,9.097111111111111,8.333333333333333e-05,147.85,0.9039133565108368,22.0,8.58980338670346e-05,RACS_0649+06A_3670
J0647+0913,101.81533333333331,0.000125,9.233194444444443,0.0001666666666666,154.7,1.23485362778,9.6,0.00020833333333328,
J0648-27,102.0,0.0,-27.0,0.0,132.5,4.169,54.0,0.0,
J0652-0142,103.046275,5e-05,-1.7084166666666667,0.0001111111111111,116.3,0.924053918109,21.0,0.0001218428455525527,
J0653+4706,103.27422083333332,1.25e-05,47.10747777777778,1.1111111111111112e-05,25.54,0.00475,,1.67244369149893e-05,
J0653+8051,103.31287499999998,0.000125,80.86672777777777,3.0555555555555554e-05,33.31882,1.2144405115160142,13.9,0.00012868038691000522,
J0656-2228,104.1258625,3.749999999999999e-05,-22.47376388888889,4.1666666666666665e-05,32.39,1.22475441462,16.0,5.605676686280712e-05,
J0656-5449,104.204125,2.9166666666666663e-05,-54.82081111111111,1.1111111111111112e-05,67.5,0.183156898795,5.7,3.121139590867254e-05,
J0658+0022,104.56337083333332,2.0833333333333333e-05,0.3764722222222222,8.333333333333333e-05,115.6,0.563294925255,12.67,8.58980338670346e-05,
J0658+2936,104.43591666666666,0.0003333333333333,29.60805555555556,0.0019444444444444,39.0,0.823700981333643,,0.0019728089893960286,
J0659+1414,104.95081666666664,1.25e-05,14.238722222222222,8.333333333333333e-05,13.94,0.3849286233650379,15.0,8.426561840065285e-05,RACS_0709+12A_3918
J0659-36,104.75,0.0,-36.0,0.0,83.4,0.637,13.0,0.0,
J0700+6418,105.15750833333333,1.6666666666666664e-05,64.30311111111111,1.1111111111111112e-05,8.77387,0.1956709451662738,6.0,2.0030840419244382e-05,
J0702-4956,105.66374999999998,0.0008333333333333,-49.94283333333333,0.0001666666666666,98.7,0.6659935900128262,,0.0008498365855987518,
J0709+0458,107.28485579166666,8.333333333333334e-08,4.980970583333334,1.6666666666666665e-07,44.2664,0.0344289781774586,3.0,1.8633899812498247e-07,
J0709-5923,107.38555416666668,3.333333333333333e-05,-59.39877777777778,1.1111111111111112e-05,65.0,0.485268383925,4.7,3.513641844631532e-05,
J0711+0931,107.90075,8.333333333333333e-05,9.523611111111112,0.0002777777777777,46.238,1.21409049248,23.0,0.00029000851413632967,
J0711-6830,107.97573478748056,3.371109997683868e-08,-68.513158025219,9.626467490675284e-09,18.4096,0.0054909685076555,1.092,3.505862430269392e-08,RACS_0730-68A_7276
J0719-2545,109.78074999999998,2.0833333333333333e-05,-25.75006388888889,2.5e-05,253.89,0.974724730631,14.0,3.25427069829444e-05,
J0720-3125,110.10400833333333,3.7499999999999992e-06,-31.430578611111116,3.055555555555555e-06,,8.391115532,,4.8372429909077766e-06,
J0721-2038,110.42876958333332,4.583333333333333e-06,-20.635294722222223,4.722222222222222e-06,76.01,0.015542394974,0.37,6.5807543002678526e-06,
J0725-1635,111.25167860845816,1.6560166779482583e-05,-16.596061231403162,4.364789806183873e-05,98.98,0.4243114031834,2.9,4.6683810137786994e-05,
J0726-2612,111.53383333333332,0.0001666666666666,-26.21058333333333,0.0002222222222222,69.4,3.4423084877,77.0,0.00027777777777772,
J0729-1448,112.31854166666666,8.333333333333333e-05,-14.810222222222222,0.0002222222222222,91.89,0.251658714180918,7.6,0.00023733343736991063,
J0729-1836,112.38473708333332,4.1666666666666667e-07,-18.611734444444444,5.555555555555555e-07,61.293,0.5101603448262563,14.0,6.944444444444445e-07,RACS_0725-18A_2096
J0732+2314,113.15631499999998,3.3333333333333333e-06,23.248391666666667,1.9444444444444445e-05,44.6724,0.0040901370823592,,1.9728089893960783e-05,RACS_0741+25A_4601
J0733-2345,113.3525,0.0001666666666666,-23.76561111111111,0.0003055555555555,190.2,1.7962497011679064,18.0,0.000348054557948299,
J0734-1559,113.69039583333333,1.25e-05,-15.9884,1.1111111111111112e-05,,0.15625,,1.67244369149893e-05,
J0736-6304,114.08337499999998,0.001125,-63.07111111111112,0.0005555555555555,19.4,4.8628739612,30.0,0.001254697961785457,
J0737-2202,114.43362916666666,2.5e-05,-22.034811111111114,3.888888888888889e-05,95.59,0.320366370454313,5.3,4.6231436047481216e-05,
J0737-3039A,114.46353507916666,1.0833333333333332e-07,-30.661309530555556,2.7777777777777784e-08,48.916,0.0226993785996239,14.3,1.1183790077331885e-07,RACS_0731-31A_2659
J0737-3039B,114.46353507916666,1.0833333333333332e-07,-30.661309530555556,2.7777777777777784e-08,48.92,2.773460770066061,58.0,1.1183790077331885e-07,RACS_0731-31A_2659
J0738+6904,114.59419758641069,6.96078720542492e-05,69.07222834460273,9.892710730358898e-05,17.22,6.827692802169157,61.0,0.00012096209493629208,
J0738-4042,114.63442499999998,8.333333333333332e-06,-40.71095,5.555555555555556e-06,160.896,0.3749207359442126,25.0,1.0015420209622191e-05,RACS_0739-37A_4757
J0740+6620,115.19080888983235,5.639797749328645e-09,66.34264258981511,2.1129239515101703e-08,14.96179,0.0028857364114126,0.25,2.1868975310696838e-08,
J0742+4110,115.55091666666664,8.333333333333333e-05,41.17083333333333,5.555555555555556e-05,20.82,0.003139215,0.64,0.00010015420209622192,
J0742+4334,115.67554166666666,4.1666666666666665e-05,43.56727777777778,8.333333333333333e-05,36.255,0.606190680037,30.0,9.316949906249123e-05,
