Gaussian_ID,RA,Dec,Total_flux_Source,S_Code
RACS_0644-12A_998,104.122693,-14.14444,2035.682,S
RACS_0644-12A_1008,104.117338,-14.10943,3082.906,S
RACS_0645-73A_15748,108.169248,-76.355461,1117.224,M
RACS_0645-73A_5639,108.161704,-76.354547,1117.224,M
RACS_0645-73A_15749,108.132642,-76.353134,1117.224,M
RACS_0645-73A_8846,98.944904,-75.27177,6845.84,M
RACS_0645-73A_8847,98.941347,-75.269586,6845.84,M
RACS_0645-73A_8848,98.942192,-75.271185,6845.84,M
RACS_0645-73A_8849,98.931962,-75.267927,6845.84,M
RACS_0645-73A_9140,98.121415,-74.859698,1445.913,M
RACS_0645-73A_9141,98.108546,-74.863574,1445.913,M
RACS_0645-73A_9142,98.094476,-74.867476,1445.913,M
RACS_0645-73A_9143,98.102191,-74.861476,1445.913,M
RACS_0645-73A_11178,92.560859,-74.5365,1863.976,M
RACS_0645-73A_11177,92.554279,-74.531131,1863.976,M
RACS_0645-73A_11179,92.547691,-74.522832,1863.976,M
RACS_0645-73A_11180,92.50912,-74.548472,1863.976,M
RACS_0646-50A_2157,105.533256,-47.439843,1945.22,M
RACS_0646-50A_2156,105.542737,-47.444329,1945.22,M
RACS_0646-50A_4137,102.201567,-47.57418,3204.992,S
RACS_0646-50A_5212,100.349529,-51.454637,1089.151,M
RACS_0646-50A_5211,100.356196,-51.449763,1089.151,M
RACS_0647+25A_3138,103.202431,22.542407,1763.363,M
RACS_0647+25A_3137,103.201326,22.537237,1763.363,M
RACS_0647+25A_4597,101.350075,21.364466,3994.713,M
RACS_0647+25A_4599,101.349948,21.358763,3994.713,M
RACS_0647+25A_4600,101.350152,21.364292,3994.713,M
RACS_0647+25A_4598,101.349324,21.369104,3994.713,M
RACS_0647+25A_8175,100.881115,23.168422,1263.544,M
RACS_0647+25A_4947,100.881622,23.159642,1263.544,M
RACS_0647+25A_5009,100.768991,23.316324,4005.423,M
RACS_0647+25A_5007,100.785928,23.310556,4005.423,M
RACS_0647+25A_5003,100.781999,23.308176,4005.423,M
RACS_0647+25A_5004,100.779072,23.322051,4005.423,M
RACS_0647+25A_5005,100.776984,23.322888,4005.423,M
RACS_0647+25A_5010,100.773354,23.326391,4005.423,M
RACS_0647+25A_5011,100.775991,23.326054,4005.423,M
RACS_0647+25A_5006,100.78406,23.304472,4005.423,M
RACS_0647+25A_5008,100.780741,23.314764,4005.423,M
RACS_0647+25A_6347,98.900919,26.286455,1349.666,M
RACS_0647+25A_6346,98.915572,26.260446,1349.666,M
RACS_0647+25A_6344,98.917556,26.269081,1349.666,M
RACS_0647+25A_6345,98.901408,26.27397,1349.666,M
RACS_0647+25A_6343,98.927186,26.267944,1349.666,M
RACS_0647+25A_6338,98.912998,26.273046,1349.666,M
RACS_0647+25A_6339,98.896834,26.283775,1349.666,M
RACS_0647+25A_6342,98.907818,26.274767,1349.666,M
RACS_0647+25A_6341,98.905044,26.282465,1349.666,M
RACS_0647+25A_6340,98.899127,26.278782,1349.666,M
RACS_0647-25A_1454,104.729636,-24.289616,5756.29,M
RACS_0647-25A_1453,104.749452,-24.293507,5756.29,M
RACS_0647-25A_1450,104.745086,-24.29147,5756.29,M
RACS_0647-25A_1451,104.722888,-24.287134,5756.29,M
RACS_0647-25A_1452,104.729253,-24.286199,5756.29,M
RACS_0647-25A_4821,99.987253,-27.757224,1802.595,M
RACS_0647-25A_4822,99.991606,-27.766962,1802.595,M
RACS_0647-25A_7285,99.761664,-26.524963,1025.985,M
RACS_0647-25A_7284,99.772202,-26.527307,1025.985,M
RACS_0647-25A_7283,99.782104,-26.523825,1025.985,M
RACS_0647-25A_4983,99.771627,-26.524169,1025.985,M
RACS_0647-25A_5752,98.638888,-27.189172,1443.313,S
RACS_0658+18A_1640,107.753817,18.328244,1290.832,M
RACS_0658+18A_1641,107.756455,18.32553,1290.832,M
RACS_0658+18A_1642,107.7517,18.330595,1290.832,M
RACS_0658+18A_1643,107.75477,18.328269,1290.832,M
RACS_0658+18A_1906,107.407653,19.912468,1038.937,M
RACS_0658+18A_1905,107.40294,19.912035,1038.937,M
RACS_0658+18A_8154,102.851566,19.654725,1228.574,M
RACS_0658+18A_5518,102.901346,19.616234,1228.574,M
RACS_0658+18A_5520,102.81094,19.604541,1228.574,M
RACS_0658+18A_5519,102.881058,19.589594,1228.574,M
RACS_0658+18A_5523,102.895787,19.618596,1228.574,M
RACS_0658+18A_5524,102.900072,19.599614,1228.574,M
RACS_0658+18A_5525,102.877947,19.635431,1228.574,M
RACS_0658+18A_5526,102.890787,19.632238,1228.574,M
RACS_0658+18A_5527,102.896185,19.615113,1228.574,M
RACS_0658+18A_5528,102.890089,19.592683,1228.574,M
RACS_0658+18A_5529,102.835089,19.600585,1228.574,M
RACS_0658+18A_5522,102.870164,19.587026,1228.574,M
RACS_0658+18A_5521,102.853798,19.595494,1228.574,M
RACS_0658-18A_1313,107.378967,-20.252813,1468.847,M
RACS_0658-18A_1316,107.392007,-20.253955,1468.847,M
RACS_0658-18A_1314,107.380873,-20.249792,1468.847,M
RACS_0658-18A_1315,107.381839,-20.252664,1468.847,M
RACS_0658-18A_4245,102.602173,-16.62765,2422.134,S
RACS_0658-18A_4325,102.443956,-18.65392,1037.674,M
RACS_0658-18A_4326,102.444588,-18.651358,1037.674,M
RACS_0658-18A_6264,102.117851,-17.737838,1032.58,M
RACS_0658-18A_6265,102.117809,-17.731222,1032.58,M
RACS_0658-18A_6263,102.127577,-17.734921,1032.58,M
RACS_0658-18A_4536,102.118452,-17.734682,1032.58,M
RACS_0658-18A_6266,102.10769,-17.732226,1032.58,M
RACS_0658-18A_1079,107.947052,-20.722379,3493.029,M
RACS_0658-18A_6219,107.956748,-20.72408,3493.029,M
RACS_0658-18A_1080,107.945619,-20.716792,3493.029,M
RACS_0703-31A_3392,107.137428,-29.119926,1216.059,M
RACS_0703-31A_3388,107.149983,-29.115949,1216.059,M
RACS_0703-31A_3389,107.166138,-29.13244,1216.059,M
RACS_0703-31A_3390,107.168643,-29.11983,1216.059,M
RACS_0703-31A_3391,107.155002,-29.116838,1216.059,M
RACS_0703-31A_5766,104.318611,-32.059059,1912.421,S
RACS_0703-31A_6768,102.963424,-34.452626,1024.981,M
RACS_0703-31A_6769,102.960172,-34.475473,1024.981,M
RACS_0703-31A_6770,102.960983,-34.472004,1024.981,M
RACS_0703-31A_6771,102.961507,-34.45599,1024.981,M
RACS_0708-37A_2138,110.634057,-37.06935,1361.928,M
RACS_0708-37A_2136,110.632875,-37.069073,1361.928,M
RACS_0708-37A_2137,110.635281,-37.070136,1361.928,M
RACS_0708-37A_2521,110.067282,-35.259886,1081.144,M
RACS_0708-37A_2522,110.063118,-35.257585,1081.144,M
RACS_0708-37A_3124,109.302104,-36.359867,3591.208,M
RACS_0708-37A_3122,109.288467,-36.341797,3591.208,M
RACS_0708-37A_3145,109.211836,-36.371877,3591.208,M
RACS_0708-37A_3144,109.282819,-36.314218,3591.208,M
RACS_0708-37A_3143,109.281161,-36.336149,3591.208,M
RACS_0708-37A_3142,109.244139,-36.374418,3591.208,M
RACS_0708-37A_3141,109.290735,-36.367079,3591.208,M
RACS_0708-37A_3140,109.209006,-36.361611,3591.208,M
RACS_0708-37A_3139,109.299641,-36.36395,3591.208,M
RACS_0708-37A_3138,109.27349,-36.321058,3591.208,M
RACS_0708-37A_3137,109.289751,-36.358259,3591.208,M
RACS_0708-37A_3136,109.290272,-36.347034,3591.208,M
RACS_0708-37A_3135,109.231037,-36.378112,3591.208,M
RACS_0708-37A_3134,109.230119,-36.367564,3591.208,M
RACS_0708-37A_3133,109.293839,-36.328246,3591.208,M
RACS_0708-37A_3132,109.300552,-36.354146,3591.208,M
RACS_0708-37A_3131,109.306916,-36.361351,3591.208,M
RACS_0708-37A_3130,109.29578,-36.355025,3591.208,M
RACS_0708-37A_3129,109.265575,-36.37054,3591.208,M
RACS_0708-37A_3128,109.281438,-36.326481,3591.208,M
RACS_0708-37A_3127,109.273355,-36.367704,3591.208,M
RACS_0708-37A_3126,109.236707,-36.376232,3591.208,M
RACS_0708-37A_3125,109.291841,-36.36543,3591.208,M
RACS_0708-37A_3146,109.256423,-36.371073,3591.208,M
RACS_0708-37A_3123,109.253703,-36.369701,3591.208,M
RACS_0708-37A_3121,109.2257,-36.368722,3591.208,M
RACS_0708-37A_3290,109.131342,-36.738087,1176.927,S
RACS_0708-37A_4816,107.395391,-36.061457,3004.069,M
RACS_0708-37A_4843,107.349639,-36.044041,3004.069,M
RACS_0708-37A_4842,107.321681,-36.028806,3004.069,M
RACS_0708-37A_4841,107.385128,-36.067841,3004.069,M
RACS_0708-37A_4840,107.336503,-36.036734,3004.069,M
RACS_0708-37A_4839,107.394385,-36.062482,3004.069,M
RACS_0708-37A_4838,107.410788,-36.049731,3004.069,M
RACS_0708-37A_4837,107.309034,-36.023757,3004.069,M
RACS_0708-37A_4836,107.255439,-35.994478,3004.069,M
RACS_0708-37A_4833,107.376334,-36.053385,3004.069,M
RACS_0708-37A_4832,107.274119,-35.99651,3004.069,M
RACS_0708-37A_4831,107.329104,-36.053957,3004.069,M
RACS_0708-37A_4830,107.319974,-36.038362,3004.069,M
RACS_0708-37A_4835,107.305714,-36.01351,3004.069,M
RACS_0708-37A_4828,107.296043,-35.99991,3004.069,M
RACS_0708-37A_4817,107.255374,-35.988477,3004.069,M
RACS_0708-37A_4829,107.284404,-36.00983,3004.069,M
RACS_0708-37A_4819,107.394616,-36.06489,3004.069,M
RACS_0708-37A_4820,107.295873,-36.006552,3004.069,M
RACS_0708-37A_4821,107.324006,-36.039047,3004.069,M
RACS_0708-37A_4822,107.284903,-36.001728,3004.069,M
RACS_0708-37A_4818,107.37254,-36.059491,3004.069,M
RACS_0708-37A_4824,107.398969,-36.059641,3004.069,M
RACS_0708-37A_4825,107.259192,-35.993556,3004.069,M
RACS_0708-37A_4826,107.34145,-36.038509,3004.069,M
RACS_0708-37A_4827,107.369653,-36.06422,3004.069,M
RACS_0708-37A_4823,107.308328,-36.02193,3004.069,M
RACS_0708-37A_4834,107.253289,-35.986842,3004.069,M
RACS_0708-37A_5200,107.002119,-40.165651,1563.681,M
RACS_0708-37A_5179,106.962596,-40.156765,1563.681,M
RACS_0708-37A_5198,106.994069,-40.157789,1563.681,M
RACS_0708-37A_5178,106.874929,-40.132465,1563.681,M
RACS_0708-37A_5196,106.960362,-40.143642,1563.681,M
RACS_0708-37A_5195,106.921397,-40.138115,1563.681,M
RACS_0708-37A_5194,106.926551,-40.148303,1563.681,M
RACS_0708-37A_5193,106.905975,-40.1348,1563.681,M
RACS_0708-37A_5192,106.94139,-40.155658,1563.681,M
RACS_0708-37A_5191,106.859177,-40.13429,1563.681,M
RACS_0708-37A_5190,106.959239,-40.160691,1563.681,M
RACS_0708-37A_5189,106.902684,-40.146062,1563.681,M
RACS_0708-37A_5197,106.91249,-40.156112,1563.681,M
RACS_0708-37A_5187,106.913958,-40.138779,1563.681,M
RACS_0708-37A_5188,106.945653,-40.142481,1563.681,M
RACS_0708-37A_5180,106.921208,-40.146655,1563.681,M
RACS_0708-37A_5181,107.003362,-40.171618,1563.681,M
RACS_0708-37A_5182,106.907124,-40.14156,1563.681,M
RACS_0708-37A_5199,106.975366,-40.160767,1563.681,M
RACS_0708-37A_5184,106.878161,-40.134555,1563.681,M
RACS_0708-37A_5185,106.99948,-40.167401,1563.681,M
RACS_0708-37A_5183,106.98866,-40.162408,1563.681,M
RACS_0708-37A_5186,106.912437,-40.146136,1563.681,M
RACS_0709+12A_2173,108.519041,14.60627,3053.786,S
RACS_0709+12A_2322,108.25335,11.767233,4379.059,M
RACS_0709+12A_2321,108.259618,11.770792,4379.059,M
RACS_0709+12A_2323,108.264248,11.773337,4379.059,M
RACS_0709+12A_3056,107.081124,11.535029,1120.623,M
RACS_0709+12A_3057,107.080899,11.542795,1120.623,M
RACS_0709+12A_3058,107.081488,11.538092,1120.623,M
RACS_0709+12A_3059,107.078711,11.547871,1120.623,M
RACS_0714+00A_1258,111.460786,-0.917752,8181.614,M
RACS_0714+00A_7005,111.468935,-0.915148,8181.614,M
RACS_0714+00A_1257,111.460734,-0.915441,8181.614,M
RACS_0714+00A_1993,110.296961,-0.866521,1628.551,M
RACS_0714+00A_1994,110.298571,-0.863219,1628.551,M
RACS_0714+06A_2127,110.422368,5.520676,1042.399,M
RACS_0714+06A_2128,110.418521,5.513838,1042.399,M
RACS_0714+06A_2126,110.419099,5.512184,1042.399,M
RACS_0714+06A_4270,107.615778,9.32914,1493.655,M
RACS_0714+06A_4269,107.621283,9.334353,1493.655,M
RACS_0714+06A_4268,107.618415,9.331761,1493.655,M
RACS_0714+25A_3726,109.48132,28.587864,1234.128,M
RACS_0714+25A_3727,109.487887,28.582294,1234.128,M
RACS_0714+25A_3729,109.48439,28.585097,1234.128,M
RACS_0714+25A_3728,109.481548,28.586692,1234.128,M
RACS_0714+25A_5453,107.277904,26.078743,1519.28,M
RACS_0714+25A_5454,107.264001,26.089265,1519.28,M
RACS_0714+25A_5853,106.751676,27.046332,1142.55,M
RACS_0714+25A_5845,106.746192,27.045054,1142.55,M
RACS_0714+25A_5846,106.753768,27.053507,1142.55,M
RACS_0714+25A_5847,106.779857,27.063082,1142.55,M
RACS_0714+25A_5848,106.774101,27.060822,1142.55,M
RACS_0714+25A_5849,106.765655,27.059827,1142.55,M
RACS_0714+25A_5850,106.75247,27.042188,1142.55,M
RACS_0714+25A_5851,106.766933,27.052452,1142.55,M
RACS_0714+25A_5852,106.759086,27.051574,1142.55,M
RACS_0714+25A_5854,106.771471,27.071477,1142.55,M
RACS_0714+25A_6837,105.536906,25.239662,4668.25,M
RACS_0714+25A_6836,105.530083,25.217656,4668.25,M
RACS_0714+25A_6838,105.530978,25.221223,4668.25,M
RACS_0714+25A_6839,105.539723,25.244292,4668.25,M
RACS_0714+25A_6841,105.534374,25.223536,4668.25,M
RACS_0714+25A_6842,105.535678,25.242319,4668.25,M
RACS_0714+25A_6843,105.539427,25.257992,4668.25,M
RACS_0714+25A_6840,105.530472,25.22475,4668.25,M
RACS_0714+25A_6984,105.367776,23.219057,1601.265,M
RACS_0714+25A_6990,105.329789,23.226293,1601.265,M
RACS_0714+25A_6989,105.368374,23.223588,1601.265,M
RACS_0714+25A_6982,105.327117,23.226303,1601.265,M
RACS_0714+25A_6988,105.383134,23.221835,1601.265,M
RACS_0714+25A_6985,105.36608,23.217384,1601.265,M
RACS_0714+25A_6983,105.396053,23.218992,1601.265,M
RACS_0714+25A_6981,105.387161,23.222035,1601.265,M
RACS_0714+25A_6986,105.387503,23.215917,1601.265,M
RACS_0714+25A_6980,105.360066,23.218293,1601.265,M
RACS_0714+25A_6987,105.350901,23.216214,1601.265,M
RACS_0714+25A_6991,105.399683,23.219929,1601.265,M
RACS_0714-25A_3023,109.322362,-25.081155,6371.635,M
RACS_0714-25A_3022,109.326145,-25.085163,6371.635,M
RACS_0714-25A_3024,109.321962,-25.078402,6371.635,M
RACS_0714-25A_3025,109.324165,-25.081344,6371.635,M
RACS_0714-25A_4637,106.639311,-23.193764,4906.692,S
RACS_0714-80A_2875,130.923927,-81.309714,1881.291,M
RACS_0714-80A_2876,130.892737,-81.305164,1881.291,M
RACS_0714-80A_2877,130.909784,-81.307503,1881.291,M
RACS_0714-80A_4284,118.067814,-78.190712,1361.698,S
RACS_0714-80A_4426,119.871156,-80.985401,1379.31,M
RACS_0714-80A_4427,119.879243,-80.992313,1379.31,M
RACS_0714-80A_4428,119.875269,-80.988723,1379.31,M
RACS_0714-80A_6831,107.994105,-78.279458,1211.909,M
RACS_0714-80A_6830,108.00406,-78.284134,1211.909,M
RACS_0714-80A_6829,108.022579,-78.296447,1211.909,M
RACS_0714-80A_6826,107.979375,-78.283279,1211.909,M
RACS_0714-80A_6827,108.009769,-78.293401,1211.909,M
RACS_0714-80A_6828,107.986682,-78.287441,1211.909,M
RACS_0714-80A_7930,102.683698,-79.850866,1048.556,M
RACS_0714-80A_7931,102.684666,-79.85132,1048.556,M
RACS_0714-80A_8831,99.824198,-78.258084,1800.543,M
RACS_0714-80A_8832,99.823021,-78.258267,1800.543,M
RACS_0714-80A_8899,93.772856,-82.621087,1742.477,S
RACS_0714-80A_14669,90.772794,-79.590081,2376.102,M
RACS_0714-80A_10495,90.775098,-79.580705,2376.102,M
RACS_0714-80A_10690,92.705411,-77.869463,1232.953,M
RACS_0714-80A_10686,92.744921,-77.863462,1232.953,M
RACS_0714-80A_10688,92.729094,-77.866748,1232.953,M
RACS_0714-80A_10687,92.68569,-77.875844,1232.953,M
RACS_0714-80A_10685,92.666042,-77.877647,1232.953,M
RACS_0714-80A_10689,92.674349,-77.879708,1232.953,M
RACS_0715-43A_6235,107.816038,-47.110234,1182.212,M
RACS_0715-43A_6236,107.810372,-47.112182,1182.212,M
RACS_0715-43A_7323,106.319291,-45.234563,1462.993,M
RACS_0715-43A_7322,106.416545,-45.210666,1462.993,M
RACS_0715-43A_7321,106.365243,-45.237643,1462.993,M
RACS_0715-43A_7302,106.339749,-45.217662,1462.993,M
RACS_0715-43A_7303,106.322366,-45.233339,1462.993,M
RACS_0715-43A_7304,106.371825,-45.226825,1462.993,M
RACS_0715-43A_7305,106.446239,-45.202665,1462.993,M
RACS_0715-43A_7306,106.349666,-45.222836,1462.993,M
RACS_0715-43A_7320,106.369799,-45.226636,1462.993,M
RACS_0715-43A_7308,106.349709,-45.229442,1462.993,M
RACS_0715-43A_7307,106.355526,-45.214629,1462.993,M
RACS_0715-43A_7318,106.387858,-45.218537,1462.993,M
RACS_0715-43A_7317,106.336734,-45.237109,1462.993,M
RACS_0715-43A_7316,106.429332,-45.187511,1462.993,M
RACS_0715-43A_7315,106.355031,-45.228929,1462.993,M
RACS_0715-43A_7319,106.362499,-45.212987,1462.993,M
RACS_0715-43A_7313,106.488083,-45.194743,1462.993,M
RACS_0715-43A_7314,106.389997,-45.230119,1462.993,M
RACS_0715-43A_7312,106.446416,-45.202213,1462.993,M
RACS_0715-43A_7311,106.379662,-45.221729,1462.993,M
RACS_0715-43A_7310,106.383908,-45.205004,1462.993,M
RACS_0715-43A_7309,106.441466,-45.192085,1462.993,M
RACS_0715-43A_7388,106.480519,-42.814778,2200.247,M
RACS_0715-43A_7389,106.470396,-42.814455,2200.247,M
RACS_0715-43A_7516,106.343112,-41.325156,1244.556,M
RACS_0715-43A_7518,106.363393,-41.326562,1244.556,M
RACS_0715-43A_7517,106.350965,-41.323682,1244.556,M
RACS_0715-43A_7519,106.347191,-41.326064,1244.556,M
RACS_0715-43A_7515,106.356717,-41.325128,1244.556,M
RACS_0715-43A_7520,106.360265,-41.328201,1244.556,M
RACS_0715-43A_7746,105.857494,-45.56563,1089.927,M
RACS_0715-43A_7745,105.855913,-45.56166,1089.927,M
RACS_0723-50A_3234,113.184267,-46.670929,1273.626,M
RACS_0723-50A_3235,113.184079,-46.673065,1273.626,M
RACS_0723-50A_3236,113.185085,-46.667545,1273.626,M
RACS_0723-50A_3692,112.734269,-52.635713,1584.485,M
RACS_0723-50A_3691,112.785155,-52.615625,1584.485,M
RACS_0723-50A_3690,112.71967,-52.637766,1584.485,M
RACS_0723-50A_3688,112.749103,-52.631231,1584.485,M
RACS_0723-50A_3687,112.748489,-52.590792,1584.485,M
RACS_0723-50A_3685,112.775752,-52.634503,1584.485,M
RACS_0723-50A_3689,112.764185,-52.624833,1584.485,M
RACS_0723-50A_3683,112.779807,-52.601944,1584.485,M
RACS_0723-50A_3670,112.788115,-52.621004,1584.485,M
RACS_0723-50A_3671,112.763972,-52.602184,1584.485,M
RACS_0723-50A_3672,112.759602,-52.633329,1584.485,M
RACS_0723-50A_3673,112.777701,-52.625995,1584.485,M
RACS_0723-50A_3674,112.761772,-52.591336,1584.485,M
RACS_0723-50A_3675,112.721378,-52.633225,1584.485,M
RACS_0723-50A_3684,112.737396,-52.622768,1584.485,M
RACS_0723-50A_3686,112.799388,-52.619584,1584.485,M
RACS_0723-50A_3677,112.799372,-52.613714,1584.485,M
RACS_0723-50A_3679,112.789854,-52.604182,1584.485,M
RACS_0723-50A_3680,112.766082,-52.591159,1584.485,M
RACS_0723-50A_3681,112.796738,-52.606213,1584.485,M
RACS_0723-50A_3682,112.761615,-52.634125,1584.485,M
RACS_0723-50A_3676,112.749352,-52.63591,1584.485,M
RACS_0723-50A_3678,112.753477,-52.615176,1584.485,M
RACS_0723-50A_5213,110.331727,-52.9486,1815.346,M
RACS_0723-50A_5212,110.325037,-52.945031,1815.346,M
RACS_0723-50A_5211,110.322001,-52.943321,1815.346,M
RACS_0723-50A_7572,106.746301,-50.375886,1355.017,M
RACS_0723-50A_7573,106.727693,-50.369272,1355.017,M
RACS_0723-50A_7570,106.749623,-50.373889,1355.017,M
RACS_0723-50A_7571,106.753878,-50.37424,1355.017,M
RACS_0724-56A_5795,110.065887,-55.426765,3088.27,M
RACS_0724-56A_5796,110.057607,-55.416444,3088.27,M
RACS_0724-56A_5797,110.061786,-55.421924,3088.27,M
RACS_0724-56A_6247,109.236551,-55.411379,1028.115,M
RACS_0724-56A_6248,109.243505,-55.411093,1028.115,M
RACS_0724-56A_7422,107.319514,-53.767216,1054.106,M
RACS_0724-56A_7423,107.336553,-53.759912,1054.106,M
RACS_0724-56A_7424,107.327022,-53.764013,1054.106,M
RACS_0725+18A_8020,114.531764,17.696967,1005.311,M
RACS_0725+18A_8021,114.532184,17.715352,1005.311,M
RACS_0725+18A_1475,114.530196,17.705188,1005.311,M
RACS_0725+18A_8036,113.769232,18.135555,1126.399,M
RACS_0725+18A_8035,113.792292,18.142434,1126.399,M
RACS_0725+18A_2074,113.781198,18.139262,1126.399,M
RACS_0725+18A_2920,112.654036,17.664318,1063.356,S
RACS_0725+18A_3995,111.219092,16.032557,1940.991,M
RACS_0725+18A_3997,111.213604,16.027765,1940.991,M
RACS_0725+18A_3998,111.203308,16.024291,1940.991,M
RACS_0725+18A_3996,111.200563,16.020596,1940.991,M
RACS_0725+18A_4181,110.984266,19.079241,2006.392,M
RACS_0725+18A_4182,110.987573,19.089889,2006.392,M
RACS_0725+18A_4183,110.983468,19.073847,2006.392,M
RACS_0725+18A_4184,110.98832,19.093324,2006.392,M
RACS_0725+18A_4185,110.984842,19.083379,2006.392,M
RACS_0725+18A_4186,110.982108,19.074704,2006.392,M
RACS_0725+18A_4880,110.134762,16.983203,1218.896,M
RACS_0725+18A_4881,110.113015,16.975106,1218.896,M
RACS_0725+18A_4882,110.118286,16.976706,1218.896,M
RACS_0725+18A_4883,110.140485,16.986452,1218.896,M
RACS_0725+18A_4884,110.123522,16.984499,1218.896,M
RACS_0726-62A_4230,114.69271,-59.584034,1411.3,M
RACS_0726-62A_4231,114.665958,-59.576186,1411.3,M
RACS_0726-62A_11936,110.845299,-64.609609,1474.718,M
RACS_0726-62A_6477,110.847114,-64.618246,1474.718,M
RACS_0726-62A_7761,108.257795,-64.485881,1300.172,M
RACS_0726-62A_7760,108.262145,-64.48805,1300.172,M
RACS_0726-62A_7759,108.255877,-64.484417,1300.172,M
RACS_0730-68A_4432,116.681402,-66.214349,2041.099,S
RACS_0730-68A_4914,115.889773,-67.441958,5371.472,M
RACS_0730-68A_4915,115.882619,-67.440711,5371.472,M
RACS_0730-68A_4916,115.872022,-67.441182,5371.472,M
RACS_0731-31A_4698,112.220315,-30.874266,1418.405,S
RACS_0731-31A_5558,110.979924,-33.481674,1032.092,S
RACS_0731-31A_6099,110.210768,-34.114233,2772.029,M
RACS_0731-31A_6098,110.189213,-34.125296,2772.029,M
RACS_0731-31A_6097,110.19495,-34.12071,2772.029,M
RACS_0731-31A_6096,110.188487,-34.119577,2772.029,M
RACS_0731-31A_6094,110.207591,-34.110622,2772.029,M
RACS_0731-31A_6095,110.203597,-34.115443,2772.029,M
RACS_0734+12A_1431,116.387341,10.186961,2333.112,S
RACS_0734+12A_1450,116.366997,12.158272,1299.365,S
RACS_0734+12A_3857,112.645583,15.256147,2259.126,M
RACS_0734+12A_3858,112.648924,15.249823,2259.126,M
RACS_0734+12A_4160,112.136551,12.169662,1695.922,S
RACS_0734+12A_4198,112.042403,14.62687,3743.52,S
RACS_0734+12A_4538,111.463157,10.534104,1836.034,S
RACS_0734+12A_4583,111.360611,12.607146,1021.809,M
RACS_0734+12A_4586,111.355951,12.61481,1021.809,M
RACS_0734+12A_4585,111.356429,12.606371,1021.809,M
RACS_0734+12A_4584,111.351253,12.606999,1021.809,M
RACS_0734+12A_4705,111.131523,15.209803,2246.46,M
RACS_0734+12A_4704,111.099517,15.218403,2246.46,M
RACS_0734+12A_4700,111.094567,15.219,2246.46,M
RACS_0734+12A_4702,111.1094,15.215441,2246.46,M
RACS_0734+12A_4701,111.140006,15.207089,2246.46,M
RACS_0734+12A_4703,111.149165,15.205661,2246.46,M
RACS_0734+12A_4766,111.067816,12.762246,1941.168,M
RACS_0734+12A_4767,111.078641,12.778101,1941.168,M
RACS_0734+12A_4768,111.071093,12.765943,1941.168,M
RACS_0734+12A_4765,111.081351,12.780306,1941.168,M
RACS_0739+00A_7373,117.41613,-0.158891,1059.804,M
RACS_0739+00A_1908,117.409484,-0.159561,1059.804,M
RACS_0739+00A_2824,116.269359,2.031486,2566.059,M
RACS_0739+00A_2823,116.265914,2.018916,2566.059,M
RACS_0739+00A_2820,116.270602,1.99429,2566.059,M
RACS_0739+00A_2822,116.27215,1.985908,2566.059,M
RACS_0739+00A_2821,116.262907,2.020242,2566.059,M
RACS_0739+00A_2818,116.263496,2.017067,2566.059,M
RACS_0739+00A_2817,116.259449,2.022231,2566.059,M
RACS_0739+00A_2816,116.274873,1.9859,2566.059,M
RACS_0739+00A_2819,116.272934,1.989108,2566.059,M
RACS_0739+00A_3621,115.278604,-1.103885,1172.331,M
RACS_0739+00A_3623,115.273461,-1.112429,1172.331,M
RACS_0739+00A_3624,115.295995,-1.104793,1172.331,M
RACS_0739+00A_3622,115.282687,-1.097436,1172.331,M
RACS_0739+00A_7397,114.638509,-2.079866,1793.672,M
RACS_0739+00A_4175,114.641244,-2.072524,1793.672,M
RACS_0739+00A_5072,113.478661,2.040517,2162.749,M
RACS_0739+00A_5073,113.477953,2.038918,2162.749,M
RACS_0739+00A_5951,112.203812,-0.147528,1226.035,M
